Ref,Val,Package,PosX,PosY,Rot,Side
"R136","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-120.000000,-90.000000,top
"R137","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.192000,-86.360000,0.000000,top
"R138","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-90.000000,90.000000,top
"R139","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-95.000000,90.000000,top
"R140","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-100.000000,90.000000,top
"R141","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-105.000000,90.000000,top
"R142","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-110.000000,90.000000,top
"R143","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-115.000000,90.000000,top
"R144","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-120.000000,90.000000,top
"R145","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-125.000000,-90.000000,top
"R146","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-130.000000,-90.000000,top
"R147","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-135.000000,-90.000000,top
"R148","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-140.000000,-90.000000,top
"R149","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-145.000000,-90.000000,top
"R150","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-150.000000,-90.000000,top
"R151","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-155.000000,-90.000000,top
"R152","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",9.144000,-160.000000,-90.000000,top
"R153","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-125.000000,90.000000,top
"R154","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-130.000000,90.000000,top
"R155","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-135.000000,90.000000,top
"R156","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-140.000000,90.000000,top
"R157","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-145.000000,90.000000,top
"R158","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-150.000000,90.000000,top
"R159","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-155.000000,90.000000,top
"R160","100Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",12.700000,-160.000000,90.000000,top
"R161","27Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",8.128000,-195.073900,0.000000,top
"R162","27Ω","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",8.128000,-193.041900,0.000000,top
"R163","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",-1.016000,-171.196000,180.000000,top
"R164","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",-1.524000,-162.560000,180.000000,top
"R165","1.2kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",-6.604000,-181.356000,-90.000000,top
"R166","4.7kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",16.510000,-208.534000,90.000000,top
"R167","4.7kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",14.478000,-208.534000,90.000000,top
"R168","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",203.849000,-183.134000,0.000000,top
"R169","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",-5.842000,-203.962000,180.000000,top
"R177","10kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",8.128000,-189.230000,0.000000,top
"R178","10kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",11.938000,-189.230000,0.000000,top
"R179","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",31.750000,-212.852000,90.000000,top
"R180","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",25.146000,-195.326000,180.000000,top
"R181","10kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",10.517500,-208.005500,0.000000,top
"R182","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",2.540000,-210.566000,0.000000,top
"R183","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",203.708000,-201.676000,0.000000,top
"R184","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",203.708000,-192.278000,0.000000,top
"R185","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",73.406000,-184.199500,0.000000,top
"R186","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",113.895500,-195.598750,0.000000,top
"R187","10kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",60.224000,-196.578000,-90.000000,top
"R188","10kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",52.350000,-196.578000,90.000000,top
"R189","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",86.305750,-184.199500,0.000000,top
"R190","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",127.000000,-195.580000,0.000000,top
"R191","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",99.917750,-184.199500,0.000000,top
"R192","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",73.556500,-207.535500,0.000000,top
"R193","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",113.387500,-184.199500,0.000000,top
"R194","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",86.360000,-207.518000,0.000000,top
"R195","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",123.594500,-184.150000,0.000000,top
"R196","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",100.330000,-207.518000,0.000000,top
"R197","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",73.501750,-195.675750,0.000000,top
"R198","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",113.951250,-207.594500,0.000000,top
"R199","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",86.614000,-195.580000,0.000000,top
"R200","1kΩ","R_0603_1608Metric_Pad0.98x0.95mm_HandSolder",100.260250,-195.548750,0.000000,top
"SW2","SW_Push","SW_PUSH_1P1T_NO_6x6mm_H5mm",25.654000,-214.122000,0.000000,top
"SW3","SW_Push","SW_PUSH_1P1T_NO_6x6mm_H5mm",6.604000,-215.138000,0.000000,top
"U1","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",142.565000,-186.621500,90.000000,top
"U2","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",151.201000,-186.621500,90.000000,top
"U3","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",159.837000,-186.621500,90.000000,top
"U4","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",168.473000,-186.621500,90.000000,top
"U5","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",-2.185500,-31.041139,0.000000,top
"U6","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",-2.185500,-39.677139,0.000000,top
"U7","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",-2.185500,-48.313139,0.000000,top
"U8","SN74HCS596PWR_8bit_ShiftReg","TSSOP-16_4.4x5mm_P0.65mm",-2.185500,-56.949139,0.000000,top
"U9","TP4056_1SLiIonCharger","TP4056_1SLiIonCharger",-0.508000,-182.880000,0.000000,top
"U10","RP2040","MCU_RP2040_QFN40P700X700X90-57N",17.272000,-195.251700,90.000000,top
"U11","NCP692MN33T2G_3.3_LDO","DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm",195.981500,-29.418000,-90.000000,top
"U12","NCP692MN33T2G_3.3_LDO","DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm",195.981500,-23.806000,-90.000000,top
"U13","NCP692MN33T2G_3.3_LDO","DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm",203.601500,-29.418000,90.000000,top
"U14","NCP692MN33T2G_3.3_LDO","DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm",203.601500,-23.830000,90.000000,top
"U15","W25Q128JVS","SOIC-8_5.23x5.23mm_P1.27mm",7.977500,-203.941500,180.000000,top
"U16","NCP692MN33T2G_3.3_LDO","DFN-6-1EP_3x3mm_P0.95mm_EP1.7x2.6mm",199.791500,-19.004000,180.000000,top
"U17","ADXL343","ADXL343_Accelerometer",138.842750,-212.622000,-90.000000,top
"Y1","ABLS-12.000MHZ-B4-T","Crystal_ABLS-12.000MHZ-B4-T",30.226000,-198.120000,-90.000000,top
